,wind_speed_10m,wind_speed_100m,wind_direction_100m,wind_mw,hour,month,dayofweek,quarter,hour_sin,hour_cos,month_sin,month_cos,wind_dir_sin,wind_dir_cos,wind_mw_lag1,wind_mw_lag24,wind_mw_lag48,wind_mw_lag168,wspeed_lag1,wspeed_lag24,wind_mw_roll6,wind_mw_roll24,wspeed_roll6,wspeed_roll24,wind_mw_normalized
2019-06-27 23:00:00,17.114204,25.537172,338.4985,7696.0,23,6,3,2,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.3665255848736665,0.930407972683498,9130.0,13332.0,4869.0,2550.0,25.809765,34.70407,11088.333333333334,10829.416666666666,27.524068833333335,28.22324983333333,0.19132380360472342
2019-06-28 00:00:00,14.24163,21.53089,339.44388,6564.0,0,6,4,2,0.0,1.0,1.2246467991473532e-16,-1.0,-0.3511246636516816,0.9363287192944012,7696.0,12834.0,4543.0,2232.0,25.537172,34.20568,10243.833333333334,10594.583333333334,27.364247833333337,27.84129575,0.16318210068365444
2019-06-28 01:00:00,11.269782,17.87718,334.98312,5933.0,1,6,4,2,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.42288525216310763,0.9061832394736424,6564.0,12121.0,4534.0,2251.0,21.53089,32.59939,9340.833333333334,10333.333333333334,26.278887833333332,27.3131795,0.1474953387197017
2019-06-28 02:00:00,11.753876,16.92383,321.91116,5332.0,2,6,4,2,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.616882585221332,0.7870551925059932,5933.0,11301.0,4537.0,2397.0,17.87718,33.61714,8394.166666666666,10075.5,24.415112833333335,26.699754083333332,0.13255438160348043
2019-06-28 03:00:00,11.966954,20.12461,317.17474,4444.0,3,6,4,2,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,-0.679764717830126,0.7334302478036538,5332.0,11182.0,5142.0,2707.0,16.92383,31.336546,7460.5,9826.791666666666,22.290572166666667,26.004199500000002,0.11047855811062772
2019-06-28 04:00:00,11.753876,19.85556,315.0001,3651.0,4,6,4,2,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.7071055470513213,0.7071080153196198,4444.0,10914.0,5118.0,2730.0,20.12461,28.257132,6516.5,9546.041666666666,21.3005745,25.5370355,0.0907644499689248
2019-06-28 05:00:00,11.808878,18.864824,311.90585,2484.0,5,6,4,2,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,-0.7442433554715062,0.6679085475096971,3651.0,10510.0,4094.0,1908.0,19.85556,28.583183,5603.333333333333,9243.416666666666,20.308207,25.18697,0.06175264139216905
2019-06-28 06:00:00,12.682018,17.713316,307.56866,1767.0,6,6,4,2,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-0.7926232657915108,0.6097117011555544,2484.0,9328.0,2562.0,1844.0,18.864824,28.373846,4734.666666666667,8909.0,19.196149,24.782038375,0.04392790553138595
2019-06-28 07:00:00,11.983188,15.277749,304.43906,1390.0,7,6,4,2,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.8247281540997854,0.5655293730967125,1767.0,8198.0,2626.0,2361.0,17.713316,28.961546,3935.1666666666665,8593.958333333334,18.559886666666667,24.337849625000004,0.034555624611559976
2019-06-28 08:00:00,11.681987,14.982228,305.21768,1305.0,8,6,4,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8169669872868915,0.576684438565304,1390.0,8371.0,3587.0,2461.0,15.277749,27.792374,3178.0,8310.291666666666,18.126648166666666,23.76769141666667,0.0324425108763207
2019-06-28 09:00:00,12.387348,15.408671,307.40543,1363.0,9,6,4,2,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-0.7943570551224142,0.6074511247641622,1305.0,8802.0,5207.0,2825.0,14.982228,25.567604,2506.8333333333335,8015.875,17.803047833333334,23.233935333333335,0.033884400248601614
2019-06-28 10:00:00,10.685391,13.18308,304.9921,1441.0,10,6,4,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.8192311218010973,0.5734634853872701,1363.0,9409.0,7250.0,3306.0,15.408671,25.189713,1993.3333333333333,7705.916666666667,17.017058,22.810646458333334,0.035823492852703545
2019-06-28 11:00:00,10.495713,12.979984,303.6901,1616.0,11,6,4,2,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-0.8320499799455241,0.554700667813419,1441.0,9991.0,8535.0,3358.0,13.18308,25.683926,1625.0,7373.916666666667,15.904978,22.310370083333336,0.040174021131137355
2019-06-28 12:00:00,11.019764,13.551501,309.61066,1655.0,12,6,4,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7703946353698924,0.6375673343210821,1616.0,10390.0,9587.0,3338.0,12.979984,25.872456,1480.3333333333333,7024.958333333333,14.924171333333334,21.78103916666667,0.04114356743318832
2019-06-28 13:00:00,11.457958,14.264361,317.0454,1749.0,13,6,4,2,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-0.6814186363555382,0.7318938734730321,1655.0,10891.0,10675.0,3200.0,13.551501,26.072052,1461.6666666666667,6661.0,14.2305355,21.26766604166667,0.043480422622747046
2019-06-28 14:00:00,8.913181,10.703569,317.72638,1769.0,14,6,4,2,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.6726719028241798,0.7399408835514478,1749.0,11349.0,12259.0,3132.0,14.264361,25.7041,1521.5,6280.083333333333,14.061637499999998,20.775678916666667,0.043977625854568055
2019-06-28 15:00:00,8.942214,10.799999,323.13004,1848.0,15,6,4,2,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.6000008706279041,0.7999993470283318,1769.0,11863.0,13285.0,3284.0,10.703569,24.122686,1598.8333333333333,5880.916666666667,13.348527666666667,20.150656791666666,0.045941578620261034
2019-06-28 16:00:00,8.587338,10.495713,329.03632,1872.0,16,6,4,2,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.5144946100423258,0.8574936129426243,1848.0,12590.0,14050.0,3417.0,10.799999,25.570139,1679.6666666666667,5463.625,12.580415666666667,19.59554483333333,0.04653822249844624
2019-06-28 17:00:00,8.669949,10.233123,320.7106,1975.0,17,6,4,2,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.6332376975578959,0.7739573750482482,1872.0,12763.0,14449.0,3317.0,10.495713,26.496098,1751.5,5017.041666666667,12.132521166666669,18.96744375,0.049098819142324425
2019-06-28 18:00:00,10.703569,13.276144,319.39877,2072.0,18,6,4,2,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.6507905168104949,0.7592573366320071,1975.0,11982.0,14284.0,3297.0,10.233123,28.04305,1811.3333333333333,4567.541666666667,11.674711,18.289819791666666,0.05151025481665631
2019-06-28 19:00:00,13.608762,17.283749,324.3235,2665.0,19,6,4,2,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,-0.5832080842957367,0.8123227993920255,2072.0,11613.0,14451.0,3817.0,13.276144,29.05983,1880.8333333333333,4154.625,11.628818166666667,17.674532041666666,0.06625233064014915
2019-06-28 20:00:00,14.277983,18.79255,306.43094,3345.0,20,6,4,2,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.8045732309268059,0.5938534466314065,2665.0,10934.0,14494.0,4713.0,17.283749,29.671074,2033.5,3781.7916666666665,12.1320495,17.183862,0.0831572405220634
2019-06-28 21:00:00,13.896187,22.768398,288.43503,3799.0,21,6,4,2,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.9486828500157584,0.31622911011793053,3345.0,10108.0,13951.0,5345.0,18.79255,26.064596,2296.1666666666665,3465.5833333333335,13.480213000000001,16.730590166666666,0.09444375388440025
2019-06-28 22:00:00,13.896187,25.959969,289.44012,3824.0,22,6,4,2,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.9429898388351724,0.3328215195170161,3799.0,9130.0,13268.0,5505.0,22.768398,25.809765,2621.3333333333335,3202.7083333333335,15.474946166666667,16.593248583333335,0.09506525792417651
2019-06-28 23:00:00,11.753877,23.090569,300.96368,3535.0,23,6,4,2,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.8574936129426245,0.5144946100423254,3824.0,7696.0,13332.0,5479.0,25.959969,25.537172,2946.6666666666665,2981.625,18.052322166666666,16.599507083333332,0.08788067122436295
2019-06-29 00:00:00,10.44,21.986542,320.31458,3256.0,0,6,5,2,0.0,1.0,1.2246467991473532e-16,-1.0,-0.6385720084969996,0.7695620767450199,3535.0,6564.0,12834.0,5628.0,23.090569,21.53089,3206.6666666666665,2808.25,20.195229833333332,16.497565291666664,0.08094468614045991
2019-06-29 01:00:00,9.0,19.70815,350.53775,3250.0,1,6,5,2,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.16439774418473252,0.9863941310181095,3256.0,5933.0,12121.0,5509.0,21.986542,17.87718,3404.0,2670.4166666666665,21.646962833333333,16.516550791666663,0.08079552517091361
2019-06-29 02:00:00,9.114471,19.242327,17.418066,3096.0,2,6,5,2,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.29934166003214396,0.9541459901761367,3250.0,5332.0,11301.0,5898.0,19.70815,16.92383,3501.5,2558.625,22.051029666666665,16.592841208333336,0.07696706028589186
2019-06-29 03:00:00,7.4128532,16.831684,41.531677,3160.0,3,6,5,2,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,0.6630340205373026,0.7485892649578537,3096.0,4444.0,11182.0,6466.0,19.242327,20.12461,3460.0,2465.4583333333335,22.1259925,16.689445250000002,0.07855811062771909
2019-06-29 04:00:00,6.4096174,13.32,71.075264,3151.0,4,6,5,2,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.945945427531295,0.3243258363631174,3160.0,3651.0,10914.0,6424.0,16.831684,19.85556,3353.5,2411.9583333333335,21.136540166666666,16.55224,0.07833436917339963
2019-06-29 05:00:00,7.69592,12.074766,100.30479,2486.0,5,6,5,2,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.983870086402816,-0.17888446853127093,3151.0,2484.0,10510.0,4558.0,13.32,18.864824,3241.3333333333335,2391.125,19.029878666666665,16.279925,0.061802361715351146
2019-06-29 06:00:00,6.489992,11.212135,132.39738,1108.0,6,6,5,2,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.7384861741014738,-0.6742686190688157,2486.0,1767.0,9328.0,3125.0,12.074766,17.713316,3066.5,2391.2083333333335,17.1939115,15.997005916666666,0.02754505904288378
2019-06-29 07:00:00,4.5536795,9.227524,159.44388,888.0,7,6,5,2,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.35112466365168105,-0.9363287192944013,1108.0,1390.0,8198.0,2782.0,11.212135,15.277749,2708.5,2363.75,15.398176999999999,15.726123375,0.022075823492852704
2019-06-29 08:00:00,5.8048253,7.2805495,171.46931,1064.0,8,6,5,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.14833914788763256,-0.9889365486238089,888.0,1305.0,8371.0,3055.0,9.227524,14.982228,2314.8333333333335,2342.8333333333335,13.651406,15.474030666666666,0.026451211932877562
2019-06-29 09:00:00,7.771331,9.255571,193.49574,1108.0,9,6,5,2,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-0.23337306650935624,-0.9723872746123428,1064.0,1363.0,8802.0,3651.0,7.2805495,15.408671,1976.1666666666667,2332.7916666666665,11.657776416666666,15.153127395833335,0.02754505904288378
2019-06-29 10:00:00,7.653705,9.449572,229.63554,1057.0,10,6,5,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.7619401833102373,-0.6476474017991287,1108.0,1441.0,9409.0,4077.0,9.255571,13.18308,1634.1666666666667,2322.1666666666665,10.395090916666668,14.896748229166667,0.02627719080174021
2019-06-29 11:00:00,7.771331,9.255571,256.50424,998.0,11,6,5,2,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-0.9723871931497156,-0.23337340593653286,1057.0,1616.0,9991.0,4266.0,9.449572,12.979984,1285.1666666666667,2306.1666666666665,9.750019583333334,14.741185395833332,0.02481044126786824
2019-06-29 12:00:00,7.5942073,9.0645685,276.84268,1042.0,12,6,5,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9928770327349629,0.1191436018736023,998.0,1655.0,10390.0,4793.0,9.255571,13.551501,1037.1666666666667,2280.4166666666665,9.28015375,14.586001520833335,0.025904288377874455
2019-06-29 13:00:00,8.311245,10.105681,274.08554,991.0,13,6,5,2,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-0.9974587953054007,0.07124571332998707,1042.0,1749.0,10891.0,5588.0,9.0645685,14.264361,1026.1666666666667,2254.875,8.922226,14.399046,0.02463642013673089
2019-06-29 14:00:00,8.287822,9.726665,272.12103,938.0,14,6,5,2,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.9993148766567019,0.0370105024634992,991.0,1769.0,11349.0,6479.0,10.105681,10.703569,1043.3333333333333,2223.2916666666665,9.0685855,14.225767666666668,0.023318831572405222
2019-06-29 15:00:00,9.0645685,11.252519,262.6477,877.0,15,6,5,2,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.9917780438850751,-0.1279699639270646,938.0,1848.0,11863.0,7099.0,9.726665,10.799999,1022.3333333333334,2188.6666666666665,9.476271416666668,14.185063333333332,0.02180236171535115
2019-06-29 16:00:00,9.422101,11.659777,261.11942,846.0,16,6,5,2,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.9880122470121212,-0.15437551539690203,877.0,1872.0,12590.0,7998.0,11.252519,10.495713,983.8333333333334,2148.2083333333335,9.809096083333333,14.203918333333334,0.02103169670602859
2019-06-29 17:00:00,9.726665,11.5199995,270.0,1069.0,17,6,5,2,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,846.0,1975.0,12763.0,8877.0,11.659777,10.233123,948.6666666666666,2105.4583333333335,10.177463583333333,14.252421,0.026575512740832814
2019-06-29 18:00:00,8.825508,10.594036,279.78235,1610.0,18,6,5,2,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.9854602848679838,0.16990593558764322,1069.0,2072.0,11982.0,9022.0,11.5199995,13.276144,960.5,2067.7083333333335,10.554868333333333,14.306040854166667,0.04002486016159105
2019-06-29 19:00:00,7.754637,9.565437,289.79895,2866.0,19,6,5,2,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,-0.9408869764928423,0.33872067764776004,1610.0,2665.0,11613.0,9842.0,10.594036,17.283749,1055.1666666666667,2048.4583333333335,10.809779583333333,14.194286354166666,0.07124922311995029
2019-06-29 20:00:00,7.2,8.78872,304.9921,4882.0,20,6,5,2,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.8192311218010973,0.5734634853872701,2866.0,3345.0,10934.0,11441.0,9.565437,18.79255,1367.6666666666667,2056.8333333333335,10.719738916666666,13.872690020833332,0.12136730888750777
2019-06-29 21:00:00,7.5685663,10.1887,327.99466,6667.0,21,6,5,2,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.5299983005077326,0.8479987036894073,4882.0,3799.0,10108.0,12145.0,8.78872,22.768398,2025.0,2120.875,10.56341475,13.455863770833334,0.16574269732753263
2019-06-29 22:00:00,8.473393,9.3876505,355.60138,8061.0,22,6,5,2,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.07669501354695525,0.9970545997572211,6667.0,3824.0,9130.0,11916.0,10.1887,25.959969,2990.0,2240.375,10.386111583333333,12.931709687499998,0.2003977625854568
2019-06-29 23:00:00,8.287822,6.297428,30.963696,9428.0,23,6,5,2,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.5144948494996952,0.8574934692685922,8061.0,3535.0,7696.0,11735.0,9.3876505,23.090569,4192.5,2416.9166666666665,10.007423833333334,12.241196416666666,0.2343816034804226
2019-06-30 00:00:00,7.754637,5.8048253,97.12492,10477.0,0,6,6,2,0.0,1.0,1.2246467991473532e-16,-1.0,0.9922780852897649,-0.12403306596903155,9428.0,3256.0,6564.0,10965.0,6.297428,21.986542,5585.666666666667,2662.4583333333335,9.13699525,11.541482208333335,0.26045991298943444
2019-06-30 01:00:00,8.587338,11.269782,116.56499,11436.0,1,6,6,2,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.8944276685078936,-0.44721264048272796,10477.0,3250.0,5933.0,10467.0,5.8048253,19.70815,7063.5,2963.3333333333335,8.338793466666667,10.8672440125,0.2843008079552517
2019-06-30 02:00:00,7.127636,16.676977,147.3391,12494.0,2,6,6,2,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.5396659277937047,-0.8418792587886696,11436.0,3096.0,5332.0,10412.0,11.269782,19.242327,8491.833333333334,3304.4166666666665,8.622850966666666,10.515645345833333,0.31060285891858297
2019-06-30 03:00:00,7.24486,16.919998,180.0,13052.0,3,6,6,2,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,12494.0,3160.0,4444.0,10008.0,16.676977,16.831684,9760.5,3696.0,9.937560466666667,10.4087557625,0.3244748290863891
2019-06-30 04:00:00,6.924738,17.298738,192.01146,13661.0,4,6,6,2,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.2081073305880982,-0.9781059957670722,13052.0,3151.0,3651.0,8602.0,16.919998,13.32,10824.666666666666,4108.166666666667,11.059443466666666,10.4124355125,0.3396146674953387
2019-06-30 05:00:00,7.6367526,18.0036,191.53459,11984.0,5,6,6,2,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,-0.19995948779391517,-0.9798041657602784,13661.0,2486.0,2484.0,6183.0,17.298738,12.074766,11758.0,4546.083333333333,12.377958049999998,10.5782162625,0.2979241765071473
2019-06-30 06:00:00,10.1376915,20.316889,187.12492,7969.0,6,6,6,2,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-0.12403306596903148,-0.9922780852897649,11984.0,1108.0,1767.0,4474.0,18.0036,11.212135,12184.0,4941.833333333333,14.328986716666668,10.825251012499999,0.19811062771908017
2019-06-30 07:00:00,11.252519,20.176065,195.52417,6107.0,7,6,6,2,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.2676448560175704,-0.9635176340095359,7969.0,888.0,1390.0,4086.0,20.316889,9.227524,11766.0,5227.708333333333,16.747664,11.2046157625,0.15182100683654443
2019-06-30 08:00:00,12.758432,17.992796,199.88525,6880.0,8,6,6,2,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.3401374748616085,-0.9403757218233405,6107.0,1064.0,1305.0,4777.0,20.176065,7.2805495,10877.833333333334,5445.166666666667,18.2320445,11.660804970833333,0.17103791174642635
2019-06-30 09:00:00,15.042659,19.995398,203.33406,9154.0,9,6,6,2,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-0.39609141149049987,-0.9182110834353197,6880.0,1108.0,1363.0,6633.0,17.992796,9.255571,9942.166666666666,5687.5,18.451347666666667,12.107148574999998,0.22756991920447484
2019-06-30 10:00:00,17.414474,23.090569,210.96368,11433.0,10,6,6,2,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.5144946100423254,-0.8574936129426245,9154.0,1057.0,1441.0,7492.0,19.995398,9.449572,9292.5,6022.75,18.963914333333335,12.554641366666667,0.28422622747047854
2019-06-30 11:00:00,18.171976,23.47741,215.6399,11957.0,11,6,6,2,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-0.5826890612487905,-0.8126951814185952,11433.0,998.0,1616.0,7905.0,23.090569,9.255571,8921.166666666666,6455.083333333333,19.9292195,13.123016241666667,0.29725295214418895
2019-06-30 12:00:00,17.429354,22.493519,219.80553,11277.0,12,6,6,2,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.640183848699605,-0.7682217387344368,11957.0,1042.0,1655.0,7973.0,23.47741,9.0645685,8916.666666666666,6911.708333333333,20.841521166666666,13.715592866666666,0.2803480422622747
2019-06-30 13:00:00,17.654688,22.725668,220.50276,14219.0,13,6,6,2,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-0.6494846771588565,-0.7603746800991311,11277.0,991.0,1749.0,7633.0,22.493519,10.105681,9468.0,7338.166666666667,21.20429283333333,14.275132470833332,0.3534866376631448
2019-06-30 14:00:00,17.935081,22.545315,218.51695,14587.0,14,6,6,2,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.6227461309539045,-0.7824239620448381,14219.0,938.0,1769.0,6925.0,22.725668,9.726665,10820.0,7889.333333333333,21.629226666666668,14.800965262499998,0.36263517712865134
2019-06-30 15:00:00,20.12461,25.96995,223.87679,13130.0,15,6,6,2,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.6931098826783472,-0.7208319433360371,14587.0,877.0,1848.0,6299.0,22.545315,11.252519,12104.5,8458.041666666666,22.387979833333333,15.335075679166666,0.326413921690491
2019-06-30 16:00:00,21.437386,27.841293,229.72021,12672.0,16,6,6,2,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.7628964250784415,-0.6465207224850058,13130.0,846.0,1872.0,6252.0,25.96995,11.659777,12767.166666666666,8968.583333333334,23.383738500000003,15.948301970833333,0.3150279676817899
2019-06-30 17:00:00,24.023088,31.65135,250.74062,12899.0,17,6,6,2,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.944035033464867,-0.3298451994360196,12672.0,1069.0,1975.0,6422.0,27.841293,11.5199995,12973.666666666666,9461.333333333334,24.175525833333335,16.622531804166666,0.32067122436295836
2019-06-30 18:00:00,22.027763,29.370352,258.6901,11406.0,18,6,6,2,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.980580786845186,-0.19611557936603594,12899.0,1610.0,2072.0,6906.0,31.65135,10.594036,13130.666666666666,9954.25,25.537849166666664,17.461338075,0.2835550031075202
2019-06-30 19:00:00,22.104116,30.77105,263.956,10433.0,19,6,6,2,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,-0.9944413300246151,-0.1052921703588377,11406.0,2866.0,2665.0,9541.0,29.370352,9.565437,13152.166666666666,10362.416666666666,26.683988,18.243684575,0.25936606587942823
2019-06-30 20:00:00,16.62249,25.671307,255.37909,10070.0,20,6,6,2,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9676171137452129,-0.2524225053108056,10433.0,4882.0,3345.0,12389.0,30.77105,8.78872,12521.166666666666,10677.708333333334,28.024884999999998,19.12725178333333,0.2503418272218769
2019-06-30 21:00:00,15.94601,27.169865,302.00534,9143.0,21,6,6,2,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.8479987036894076,0.5299983005077322,10070.0,6667.0,3799.0,13701.0,25.671307,10.1887,11768.333333333334,10893.875,28.54588366666667,19.830692908333333,0.22729645742697327
2019-06-30 22:00:00,17.873556,28.673721,331.50446,7444.0,22,6,6,2,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.4770903502095076,0.8788542528411463,9143.0,8061.0,3824.0,14126.0,27.169865,9.3876505,11103.833333333334,10997.041666666666,28.745869499999998,20.53824145,0.18505904288377875
2019-06-30 23:00:00,24.962307,38.047756,327.3625,6008.0,23,6,6,2,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.5393220533758191,0.8420995919382043,7444.0,9428.0,3535.0,13504.0,28.673721,6.297428,10232.5,10971.333333333334,28.8846075,21.341827720833333,0.14935985083903044
2019-07-01 00:00:00,20.883102,33.151287,325.6196,5450.0,0,7,0,3,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.5646847118076548,0.825306716470129,6008.0,10477.0,3256.0,12496.0,38.047756,5.8048253,9084.0,10828.833333333334,29.950675166666667,22.664758054166665,0.13548788067122436
2019-07-01 01:00:00,15.629971,25.277023,324.27252,5182.0,1,7,0,3,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.5839306328659942,0.8118035575191325,5450.0,11436.0,3250.0,11809.0,33.151287,11.269782,8091.333333333333,10619.375,30.580831000000003,23.804193958333332,0.12882535736482287
2019-07-01 02:00:00,10.464797,21.897945,332.5925,5326.0,2,7,0,3,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.46031599560297437,0.887755137519374,5182.0,12494.0,3096.0,11314.0,25.277023,16.676977,7216.166666666667,10358.791666666666,29.665159833333334,24.387828999999996,0.13240522063393412
2019-07-01 03:00:00,13.53236,20.421871,319.28925,5954.0,3,7,0,3,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.6522406357105048,0.7580119742642305,5326.0,13052.0,3160.0,11475.0,21.897945,16.919998,6425.5,10060.125,29.036266166666667,24.605369333333332,0.14801740211311373
2019-07-01 04:00:00,1.9386592,6.519877,6.3401003,6099.0,4,7,0,3,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.11042993980424698,0.9938839109246262,5954.0,13661.0,3151.0,11158.0,20.421871,17.298738,5894.0,9764.375,27.911600500000002,24.751280708333336,0.15162212554381604
2019-07-01 05:00:00,8.39657,14.693999,239.03632,5386.0,5,7,0,3,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,-0.8574936129426243,-0.5144946100423258,6099.0,11984.0,2486.0,8806.0,6.519877,18.0036,5669.833333333333,9449.291666666666,24.21929316666667,24.302161499999997,0.13389683032939714
2019-07-01 06:00:00,13.450708,21.841648,261.46933,4771.0,6,7,0,3,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.9889366004038794,-0.1483388026836462,5386.0,7969.0,1108.0,6149.0,14.693999,20.316889,5566.166666666667,9174.375,20.327000333333334,24.164261458333332,0.11860783095090117
2019-07-01 07:00:00,11.542478,16.343367,277.59454,5805.0,7,7,0,3,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.9912281391205314,0.1321619317944789,4771.0,6107.0,888.0,5577.0,21.841648,20.176065,5453.0,9041.125,18.4420605,24.227793083333335,0.14431323803604723
2019-07-01 08:00:00,9.6932955,12.413476,286.8585,8569.0,8,7,0,3,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.9570238920363935,0.2900090861878528,5805.0,6880.0,1064.0,6604.0,16.343367,17.992796,5556.833333333333,9028.541666666666,16.953117833333334,24.06809733333333,0.21302672467371037
2019-07-01 09:00:00,11.165805,14.404499,268.56793,11185.0,9,7,0,3,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.9996876578294468,-0.024991734303061314,8569.0,9154.0,1108.0,7731.0,12.413476,19.995398,6097.333333333333,9098.916666666666,15.372373000000001,23.83562566666667,0.27806090739589806
2019-07-01 10:00:00,14.561099,18.486622,263.29025,13264.0,10,7,0,3,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.993150781345711,-0.11683974286347842,11185.0,11433.0,1057.0,8193.0,14.404499,23.090569,6969.166666666667,9183.541666666666,14.369477666666667,23.602671541666666,0.32974518334369174
