,wind_speed_10m,wind_speed_100m,wind_direction_100m,wind_mw
2019-07-04 20:00:00,14.372974,19.995398,293.33405,8588.0
2019-07-04 21:00:00,13.708391,22.7057,295.34613,9503.0
2019-07-04 22:00:00,11.631956,21.603,293.5747,9684.0
2019-07-04 23:00:00,13.32,24.648829,276.70975,9701.0
2019-07-05 00:00:00,14.154915,25.582806,267.58054,10124.0
2019-07-05 01:00:00,13.896187,25.567604,260.2725,9968.0
2019-07-05 02:00:00,14.48972,26.544964,249.35294,9737.0
2019-07-05 03:00:00,16.394829,28.639803,255.43968,9821.0
2019-07-05 04:00:00,17.771753,29.598919,265.81516,9591.0
2019-07-05 05:00:00,16.454008,27.51116,263.9911,8821.0
2019-07-05 06:00:00,18.03237,28.442278,269.27478,8673.0
2019-07-05 07:00:00,17.64,29.195534,272.82706,9832.0
2019-07-05 08:00:00,17.294992,28.19285,275.12808,11061.0
2019-07-05 09:00:00,19.881649,29.024128,277.1249,12104.0
2019-07-05 10:00:00,25.171696,35.309372,286.5874,13211.0
2019-07-05 11:00:00,23.4,31.956968,292.5206,13526.0
2019-07-05 12:00:00,21.794127,29.548521,292.19034,13723.0
2019-07-05 13:00:00,24.280659,32.142982,285.59286,14106.0
2019-07-05 14:00:00,23.03156,30.449274,294.44394,13500.0
2019-07-05 15:00:00,24.675106,32.957207,291.80148,11953.0
2019-07-05 16:00:00,23.188583,30.918108,297.75842,9853.0
2019-07-05 17:00:00,21.578989,28.99062,298.1561,7778.0
2019-07-05 18:00:00,20.608229,28.017622,297.5527,5653.0
2019-07-05 19:00:00,19.386593,26.980793,301.35703,4364.0
2019-07-05 20:00:00,16.992609,23.979893,305.83774,3516.0
2019-07-05 21:00:00,12.819235,20.523157,307.87503,2896.0
2019-07-05 22:00:00,10.514218,20.12461,312.82523,2361.0
2019-07-05 23:00:00,7.172949,16.75064,298.21725,2116.0
2019-07-06 00:00:00,8.12197,16.62249,274.96964,1976.0
2019-07-06 01:00:00,8.311245,17.654688,267.66275,2182.0
2019-07-06 02:00:00,8.049845,18.0,270.0,2538.0
2019-07-06 03:00:00,7.69592,17.64,270.0,3499.0
2019-07-06 04:00:00,6.830519,15.683776,260.75397,4485.0
2019-07-06 05:00:00,6.3690495,14.021525,240.80261,4866.0
2019-07-06 06:00:00,7.6367526,13.896187,233.42688,4939.0
2019-07-06 07:00:00,6.297428,10.630672,241.69934,6825.0
2019-07-06 08:00:00,5.904439,7.9932966,234.16226,9518.0
2019-07-06 09:00:00,8.714677,11.525623,218.65984,13008.0
2019-07-06 10:00:00,10.739832,14.05845,230.19447,15220.0
2019-07-06 11:00:00,20.478907,26.82906,258.38855,16239.0
2019-07-06 12:00:00,22.314192,30.302078,279.57416,16857.0
2019-07-06 13:00:00,21.175835,27.897097,287.2659,17525.0
2019-07-06 14:00:00,25.364037,32.998474,276.89233,17516.0
2019-07-06 15:00:00,24.280659,31.796375,285.76724,16758.0
2019-07-06 16:00:00,16.09969,21.42227,294.84235,16743.0
2019-07-06 17:00:00,14.404499,19.443333,271.06088,16047.0
2019-07-06 18:00:00,15.124284,20.163212,271.023,15564.0
2019-07-06 19:00:00,18.532133,26.168804,277.90707,14920.0
2019-07-06 20:00:00,16.24394,24.884306,284.2373,13488.0
2019-07-06 21:00:00,16.485485,27.059933,303.05582,12509.0
2019-07-06 22:00:00,15.745627,26.282465,283.4652,12280.0
2019-07-06 23:00:00,16.93531,27.834309,275.19434,11699.0
2019-07-07 00:00:00,17.373497,28.410364,278.74606,11691.0
2019-07-07 01:00:00,17.462782,27.691935,285.84314,11472.0
2019-07-07 02:00:00,15.192682,25.516865,286.38962,11023.0
2019-07-07 03:00:00,16.203999,26.437336,276.25394,11184.0
2019-07-07 04:00:00,17.015474,28.808998,268.56793,10518.0
2019-07-07 05:00:00,16.93531,30.24214,270.68204,9898.0
2019-07-07 06:00:00,19.083395,30.619051,272.02133,10639.0
2019-07-07 07:00:00,19.443333,28.082308,270.7345,11621.0
2019-07-07 08:00:00,21.626984,29.522196,269.30133,12724.0
2019-07-07 09:00:00,25.49908,34.488674,283.8912,13263.0
2019-07-07 10:00:00,23.795427,32.217484,288.23257,13581.0
2019-07-07 11:00:00,26.674032,36.032383,291.69516,14181.0
2019-07-07 12:00:00,25.045238,33.81126,288.62796,14649.0
2019-07-07 13:00:00,26.434887,35.632725,299.67297,14944.0
2019-07-07 14:00:00,22.539564,30.267845,296.86972,15591.0
2019-07-07 15:00:00,22.66857,30.871965,301.6512,15988.0
2019-07-07 16:00:00,23.686249,31.581665,316.8476,14784.0
2019-07-07 17:00:00,20.88,28.28464,312.4208,13262.0
2019-07-07 18:00:00,24.482647,33.270313,305.75397,10362.0
2019-07-07 19:00:00,19.969458,27.162708,325.25674,8003.0
2019-07-07 20:00:00,15.815435,22.691423,318.21558,7196.0
2019-07-07 21:00:00,11.304229,18.79255,306.43094,7540.0
2019-07-07 22:00:00,7.342588,17.193533,289.5732,7472.0
2019-07-07 23:00:00,10.739833,22.553934,294.51962,7378.0
2019-07-08 00:00:00,13.32,25.952478,293.7204,7068.0
2019-07-08 01:00:00,14.24163,26.282463,293.4047,7210.0
2019-07-08 02:00:00,12.849528,24.627787,285.25516,7241.0
2019-07-08 03:00:00,12.620554,24.798225,279.18875,7572.0
2019-07-08 04:00:00,13.698934,25.812277,278.017,7060.0
2019-07-08 05:00:00,14.05845,26.168804,277.90707,6110.0
2019-07-08 06:00:00,15.484185,25.959969,273.17978,6961.0
2019-07-08 07:00:00,16.954432,24.490587,268.31534,8490.0
2019-07-08 08:00:00,19.803272,28.1169,272.9356,9782.0
2019-07-08 09:00:00,20.929596,28.521906,274.34317,10606.0
2019-07-08 10:00:00,21.316135,28.58545,275.7823,10994.0
2019-07-08 11:00:00,20.275383,27.551172,276.75348,10943.0
2019-07-08 12:00:00,19.9954,27.333935,282.93805,10932.0
2019-07-08 13:00:00,18.947083,25.323128,284.8265,10970.0
2019-07-08 14:00:00,20.275383,26.079508,276.3401,10970.0
2019-07-08 15:00:00,22.91026,29.888672,279.00842,10836.0
2019-07-08 16:00:00,22.91026,30.244286,278.90164,10240.0
2019-07-08 17:00:00,19.09358,25.241108,273.27042,9327.0
2019-07-08 18:00:00,19.245697,25.455843,278.13,7707.0
2019-07-08 19:00:00,20.696085,28.036118,282.6086,6650.0
2019-07-08 20:00:00,18.899143,26.867676,287.9495,6154.0
2019-07-08 21:00:00,15.328561,23.157824,281.65927,6463.0
2019-07-08 22:00:00,13.339445,21.746504,276.65433,6669.0
2019-07-08 23:00:00,12.758432,21.659916,291.4478,7176.0
2019-07-09 00:00:00,11.966954,21.461555,292.69382,7242.0
2019-07-09 01:00:00,12.371645,22.89611,286.44046,7215.0
2019-07-09 02:00:00,15.596767,25.809765,292.98874,7219.0
2019-07-09 03:00:00,15.509274,25.925,295.4975,6549.0
2019-07-09 04:00:00,14.917212,26.427528,294.12097,5590.0
2019-07-09 05:00:00,14.24163,25.772078,294.77512,4793.0
2019-07-09 06:00:00,14.118243,24.014996,293.87527,4893.0
2019-07-09 07:00:00,14.84318,20.945072,294.36243,5639.0
2019-07-09 08:00:00,15.646544,20.945072,294.36243,6602.0
2019-07-09 09:00:00,16.73516,21.746502,289.3349,7321.0
2019-07-09 10:00:00,19.353138,25.161398,289.21277,7975.0
2019-07-09 11:00:00,19.592731,25.40743,290.74615,8484.0
2019-07-09 12:00:00,19.813087,25.772078,294.77512,8927.0
2019-07-09 13:00:00,18.35647,23.990698,295.79596,9577.0
2019-07-09 14:00:00,17.447933,22.59699,292.47946,9915.0
2019-07-09 15:00:00,20.037485,26.299719,289.1791,10025.0
2019-07-09 16:00:00,17.58481,22.73707,293.31772,9449.0
2019-07-09 17:00:00,19.64228,25.9225,297.27667,8766.0
2019-07-09 18:00:00,17.709658,23.675304,298.12363,7260.0
2019-07-09 19:00:00,17.873556,24.567198,304.85452,6295.0
2019-07-09 20:00:00,15.986593,22.89611,306.68982,6597.0
2019-07-09 21:00:00,11.681987,20.883102,305.88223,7034.0
2019-07-09 22:00:00,8.854829,20.073025,302.55,7335.0
2019-07-09 23:00:00,11.298495,23.710857,300.06848,7063.0
2019-07-10 00:00:00,11.113451,23.363974,303.6901,6664.0
2019-07-10 01:00:00,11.165805,23.4,300.51016,6163.0
2019-07-10 02:00:00,14.118243,26.886963,296.2219,5411.0
2019-07-10 03:00:00,14.84318,27.698954,297.8972,4770.0
2019-07-10 04:00:00,14.707222,27.212759,297.58194,4082.0
2019-07-10 05:00:00,13.896187,26.00486,291.94876,2855.0
2019-07-10 06:00:00,15.629971,26.882141,290.37653,2461.0
2019-07-10 07:00:00,18.0,25.501621,288.9466,2981.0
2019-07-10 08:00:00,18.511143,24.975283,285.03787,3037.0
2019-07-10 09:00:00,18.556595,24.248613,288.16605,2957.0
2019-07-10 10:00:00,18.892282,24.57511,301.8274,3118.0
2019-07-10 11:00:00,19.513195,25.189713,300.96368,3426.0
2019-07-10 12:00:00,20.497883,26.795223,300.69965,3747.0
2019-07-10 13:00:00,20.65848,27.026386,311.7602,3978.0
2019-07-10 14:00:00,18.35647,23.510508,295.38788,4167.0
2019-07-10 15:00:00,19.376562,25.364037,304.59235,4368.0
2019-07-10 16:00:00,19.469976,25.460936,303.4654,4437.0
2019-07-10 17:00:00,19.576189,26.260265,303.25436,3864.0
2019-07-10 18:00:00,20.073025,27.257967,303.6901,3195.0
2019-07-10 19:00:00,18.079027,25.488914,306.38446,2850.0
2019-07-10 20:00:00,12.88981,21.252197,308.8114,3166.0
2019-07-10 21:00:00,13.276144,23.950148,312.56332,3164.0
2019-07-10 22:00:00,12.682018,24.696104,329.32278,2957.0
2019-07-10 23:00:00,9.339208,21.461555,337.30615,2779.0
2019-07-11 00:00:00,9.0,20.808498,329.88635,2592.0
2019-07-11 01:00:00,7.491114,18.837322,333.92468,2234.0
2019-07-11 02:00:00,6.489992,10.948973,316.33215,2033.0
2019-07-11 03:00:00,6.489992,14.021525,318.12222,2067.0
2019-07-11 04:00:00,7.6367526,18.58451,328.46524,1840.0
2019-07-11 05:00:00,6.9153743,17.782688,338.6293,1273.0
2019-07-11 06:00:00,6.9247384,15.192682,346.293,1001.0
2019-07-11 07:00:00,5.506941,10.086427,357.95462,923.0
2019-07-11 08:00:00,4.379589,5.8048253,352.87506,1016.0
2019-07-11 09:00:00,3.396233,4.1046314,307.87503,1291.0
2019-07-11 10:00:00,4.0249224,4.802999,282.99463,1471.0
2019-07-11 11:00:00,3.6179552,4.379589,279.46225,1547.0
2019-07-11 12:00:00,3.7585104,4.452954,255.96373,1556.0
2019-07-11 13:00:00,3.0547013,3.563818,224.9999,1729.0
2019-07-11 14:00:00,5.1919937,6.489992,213.6901,1850.0
2019-07-11 15:00:00,5.904439,7.2,216.86998,1977.0
2019-07-11 16:00:00,5.6233797,6.638072,229.39879,2100.0
2019-07-11 17:00:00,8.714677,10.514218,218.04709,1983.0
2019-07-11 18:00:00,14.021525,17.826363,223.36346,1835.0
2019-07-11 19:00:00,11.384198,15.077082,236.68936,1827.0
2019-07-11 20:00:00,6.638072,9.605998,257.00537,2150.0
2019-07-11 21:00:00,4.379589,9.0645685,263.15732,2466.0
2019-07-11 22:00:00,4.829907,9.346143,254.3577,2969.0
2019-07-11 23:00:00,4.39436,10.137692,253.49556,3133.0
2019-07-12 00:00:00,7.289445,13.202726,258.9965,2892.0
2019-07-12 01:00:00,11.988594,20.633371,227.1211,2538.0
2019-07-12 02:00:00,5.5887027,11.885453,305.13428,2145.0
2019-07-12 03:00:00,5.3517847,8.311245,274.96964,1739.0
2019-07-12 04:00:00,5.904439,9.227524,249.44388,1475.0
2019-07-12 05:00:00,6.489992,12.10157,247.249,1242.0
2019-07-12 06:00:00,5.904439,10.24578,251.56496,1001.0
2019-07-12 07:00:00,6.638072,10.948973,242.5925,1045.0
2019-07-12 08:00:00,8.089993,11.726277,252.1212,1290.0
2019-07-12 09:00:00,6.8399997,9.3669195,272.20255,1681.0
2019-07-12 10:00:00,8.049845,10.594036,279.78235,2410.0
2019-07-12 11:00:00,8.373386,10.30883,294.77512,3321.0
2019-07-12 12:00:00,6.696387,8.4963045,306.38446,4691.0
2019-07-12 13:00:00,5.4833565,6.763786,295.20108,5791.0
2019-07-12 14:00:00,3.6179552,4.0249224,349.69522,5752.0
2019-07-12 15:00:00,7.4128532,9.021574,28.610369,6195.0
2019-07-12 16:00:00,6.28713,7.42159,22.833694,5866.0
2019-07-12 17:00:00,5.0911684,5.8603754,79.380394,5036.0
2019-07-12 18:00:00,6.379216,7.968939,108.43504,4558.0
2019-07-12 19:00:00,6.489992,7.754637,111.801476,4306.0
2019-07-12 20:00:00,5.0528407,6.2145634,100.00792,4331.0
2019-07-12 21:00:00,4.6938252,6.2145634,100.00792,5266.0
2019-07-12 22:00:00,3.7064266,2.968636,75.96373,5799.0
2019-07-12 23:00:00,2.0991426,1.609969,26.564985,5843.0
2019-07-13 00:00:00,1.2979984,0.8049845,26.564985,5884.0
2019-07-13 01:00:00,3.7064266,5.00128,300.25635,5646.0
2019-07-13 02:00:00,5.315336,9.422101,353.41815,5590.0
2019-07-13 03:00:00,4.510787,8.64,360.0,5870.0
2019-07-13 04:00:00,7.24486,12.074766,349.69522,5862.0
2019-07-13 05:00:00,6.989936,12.496719,348.3664,5611.0
2019-07-13 06:00:00,9.449572,15.941944,334.59232,5300.0
2019-07-13 07:00:00,9.693296,16.1198,336.29733,5433.0
2019-07-13 08:00:00,10.799999,14.88242,327.84772,5664.0
2019-07-13 09:00:00,12.387348,15.876775,327.03058,6038.0
2019-07-13 10:00:00,12.783802,16.299694,329.47037,6442.0
2019-07-13 11:00:00,13.527572,17.25373,336.6444,6967.0
2019-07-13 12:00:00,13.708391,17.651016,348.23172,7502.0
2019-07-13 13:00:00,10.495713,14.039999,22.61991,8635.0
2019-07-13 14:00:00,15.84409,20.519999,360.0,9419.0
2019-07-13 15:00:00,12.738099,16.80857,316.73566,9535.0
2019-07-13 16:00:00,15.072783,19.228851,321.8427,9741.0
2019-07-13 17:00:00,10.829958,14.118243,19.359097,9028.0
2019-07-13 18:00:00,8.225035,11.384199,341.56494,7936.0
2019-07-13 19:00:00,9.693296,15.2947035,333.43503,6979.0
2019-07-13 20:00:00,3.0758414,9.114471,9.090207,6001.0
2019-07-13 21:00:00,2.0991426,4.2136917,340.0168,5603.0
2019-07-13 22:00:00,6.489992,12.096214,306.52896,5053.0
2019-07-13 23:00:00,6.4096174,13.70839,330.06857,4686.0
2019-07-14 00:00:00,6.151683,10.829958,21.44781,4765.0
2019-07-14 01:00:00,6.2145634,8.913181,46.636536,5149.0
2019-07-14 02:00:00,10.948973,22.392464,323.49847,4996.0
2019-07-14 03:00:00,13.276144,25.959969,326.3099,4785.0
2019-07-14 04:00:00,13.783817,26.282465,323.91483,4227.0
2019-07-14 05:00:00,15.277749,25.992397,329.1724,3507.0
2019-07-14 06:00:00,15.876775,23.710857,329.9315,3017.0
2019-07-14 07:00:00,15.077082,20.68356,328.5232,2527.0
2019-07-14 08:00:00,14.336861,19.008545,322.69595,2093.0
2019-07-14 09:00:00,14.021525,18.35647,318.1799,1918.0
2019-07-14 10:00:00,14.05845,17.654688,320.79282,2111.0
2019-07-14 11:00:00,12.88981,16.575644,325.6196,2545.0
2019-07-14 12:00:00,12.738099,16.299694,313.2101,3200.0
2019-07-14 13:00:00,14.512064,18.335276,316.5911,3888.0
2019-07-14 14:00:00,12.10157,15.077082,303.31064,4608.0
2019-07-14 15:00:00,14.982228,18.79255,306.43094,5130.0
2019-07-14 16:00:00,17.057314,21.897945,313.66785,5616.0
2019-07-14 17:00:00,16.29174,21.382906,315.0001,5495.0
2019-07-14 18:00:00,17.339897,23.1774,313.11182,5275.0
2019-07-14 19:00:00,18.289274,24.912935,307.36673,5044.0
2019-07-14 20:00:00,16.78156,24.122686,307.72504,4793.0
2019-07-14 21:00:00,14.20062,24.066206,304.641,4654.0
2019-07-14 22:00:00,14.77755,25.305208,309.8055,4262.0
2019-07-14 23:00:00,12.538134,22.406927,316.30188,3713.0
2019-07-15 00:00:00,10.703569,18.899143,319.63553,3509.0
2019-07-15 01:00:00,9.673221,17.654688,320.79282,3567.0
2019-07-15 02:00:00,10.948973,20.88,316.3971,3618.0
2019-07-15 03:00:00,8.404285,16.641972,321.1466,3585.0
2019-07-15 04:00:00,8.404285,16.489416,323.88055,3443.0
2019-07-15 05:00:00,8.404285,16.08761,319.53784,3102.0
2019-07-15 06:00:00,8.78872,15.03835,312.08908,3080.0
2019-07-15 07:00:00,11.119281,15.1884165,301.4295,3558.0
2019-07-15 08:00:00,11.269782,14.336861,298.49554,4232.0
2019-07-15 09:00:00,12.783802,16.09969,280.30478,4886.0
2019-07-15 10:00:00,15.546833,20.240196,264.89792,5712.0
2019-07-15 11:00:00,14.404499,18.374111,267.7543,6703.0
2019-07-15 12:00:00,14.934577,19.137648,286.38962,7614.0
2019-07-15 13:00:00,16.394829,21.129885,278.8203,8224.0
2019-07-15 14:00:00,15.496736,20.188908,273.0664,8416.0
2019-07-15 15:00:00,15.5843,19.959719,277.2531,8823.0
2019-07-15 16:00:00,15.226764,19.959719,277.2531,9243.0
2019-07-15 17:00:00,15.905319,21.349546,275.80664,9678.0
2019-07-15 18:00:00,17.057314,23.266697,278.00464,9218.0
2019-07-15 19:00:00,18.416384,25.325686,275.7105,8879.0
2019-07-15 20:00:00,13.910169,19.839235,281.5138,8613.0
2019-07-15 21:00:00,7.9932976,17.227419,280.84027,8585.0
2019-07-15 22:00:00,14.205182,23.857979,264.80566,8012.0
2019-07-15 23:00:00,15.484185,24.57511,275.04236,7265.0
2019-07-16 00:00:00,14.561099,23.936617,282.1549,6940.0
2019-07-16 01:00:00,13.698934,22.862125,277.23682,7039.0
2019-07-16 02:00:00,12.620554,20.907913,272.96088,6902.0
2019-07-16 03:00:00,15.137133,24.251284,275.9644,7073.0
2019-07-16 04:00:00,16.575644,25.264202,274.08554,7199.0
2019-07-16 05:00:00,16.981165,27.645092,278.23553,7082.0
2019-07-16 06:00:00,16.563911,24.522316,273.3664,7174.0
2019-07-16 07:00:00,23.110205,33.58821,289.40607,7859.0
2019-07-16 08:00:00,21.578989,30.141266,299.32037,8341.0
2019-07-16 09:00:00,18.86139,25.14852,293.6294,8824.0
2019-07-16 10:00:00,16.766108,22.104116,286.07364,8940.0
2019-07-16 11:00:00,17.208603,22.55106,286.6993,9027.0
2019-07-16 12:00:00,19.296133,25.233406,284.03625,9447.0
2019-07-16 13:00:00,20.969805,27.333935,282.93805,9643.0
2019-07-16 14:00:00,23.266697,31.722921,279.14157,9260.0
2019-07-16 15:00:00,21.129885,28.883131,280.0493,8746.0
2019-07-16 16:00:00,22.530937,30.385365,283.70697,8454.0
2019-07-16 17:00:00,22.148045,30.955812,278.6954,7829.0
2019-07-16 18:00:00,20.008356,28.174456,280.30478,6794.0
2019-07-16 19:00:00,19.523155,28.03612,294.2613,6074.0
2019-07-16 20:00:00,15.509274,25.12016,295.46332,6213.0
2019-07-16 21:00:00,13.661038,24.675106,293.1986,6185.0
2019-07-16 22:00:00,11.177405,22.33161,290.77234,5904.0
2019-07-16 23:00:00,11.177405,23.03156,294.96277,5485.0
2019-07-17 00:00:00,15.137133,28.220419,299.83545,4500.0
2019-07-17 01:00:00,14.658676,27.41678,299.93143,3673.0
2019-07-17 02:00:00,13.441071,25.11758,297.2995,3012.0
2019-07-17 03:00:00,12.979984,23.358423,298.5399,2360.0
2019-07-17 04:00:00,12.303366,23.675304,298.12363,1813.0
2019-07-17 05:00:00,10.829958,21.924562,299.51138,1069.0
2019-07-17 06:00:00,11.966953,21.120682,299.62366,631.0
2019-07-17 07:00:00,12.55879,17.906157,300.17343,453.0
2019-07-17 08:00:00,11.304229,14.84318,309.09384,386.0
2019-07-17 09:00:00,9.220499,11.480557,311.18582,441.0
2019-07-17 10:00:00,7.7879906,9.793059,306.02747,507.0
2019-07-17 11:00:00,8.714677,10.464797,310.81497,661.0
2019-07-17 12:00:00,10.44,13.237038,315.0001,779.0
2019-07-17 13:00:00,10.97262,13.493999,313.91916,765.0
2019-07-17 14:00:00,9.114471,11.090103,283.13403,714.0
2019-07-17 15:00:00,9.47012,11.792404,282.33908,752.0
2019-07-17 16:00:00,10.390226,12.758432,286.38962,904.0
2019-07-17 17:00:00,9.904906,12.641076,289.9832,1071.0
2019-07-17 18:00:00,9.227524,12.10157,292.751,1125.0
2019-07-17 19:00:00,9.0,12.031756,308.92755,1248.0
2019-07-17 20:00:00,7.491114,13.276144,310.60123,1522.0
2019-07-17 21:00:00,7.5685663,17.0763,304.69522,1630.0
2019-07-17 22:00:00,9.686609,20.304129,322.92685,1573.0
2019-07-17 23:00:00,11.27553,23.157824,348.34073,1473.0
2019-07-18 00:00:00,8.049845,18.59845,47.353336,1280.0
2019-07-18 01:00:00,7.42159,17.873556,62.402794,1239.0
2019-07-18 02:00:00,10.630672,23.507753,62.65021,1303.0
2019-07-18 03:00:00,9.693296,21.900904,64.698654,1494.0
2019-07-18 04:00:00,9.360001,21.566975,75.4998,1482.0
2019-07-18 05:00:00,8.905908,20.598795,84.98698,1227.0
2019-07-18 06:00:00,9.826088,19.8,90.0,686.0
2019-07-18 07:00:00,9.726665,16.65754,96.203354,478.0
2019-07-18 08:00:00,8.12197,10.739833,103.57046,674.0
2019-07-18 09:00:00,7.172949,9.107359,108.43504,1055.0
2019-07-18 10:00:00,6.28713,7.5685663,115.34614,1611.0
2019-07-18 11:00:00,3.319036,4.072935,135.0001,2567.0
2019-07-18 12:00:00,2.0364676,2.5959969,146.3099,2764.0
2019-07-18 13:00:00,2.8116899,3.319036,130.60121,2950.0
2019-07-18 14:00:00,6.792466,7.7879906,123.6901,3051.0
2019-07-18 15:00:00,5.8048253,6.989936,124.50858,3110.0
2019-07-18 16:00:00,5.1544156,6.0347,107.35411,3404.0
2019-07-18 17:00:00,5.3517847,6.151683,110.55613,3161.0
2019-07-18 18:00:00,4.1046314,5.1165614,129.28938,2715.0
2019-07-18 19:00:00,5.1165614,6.3690495,137.29063,2764.0
2019-07-18 20:00:00,4.379589,8.825508,101.768265,3620.0
2019-07-18 21:00:00,9.36,18.733839,92.20255,4181.0
2019-07-18 22:00:00,11.609651,23.863409,101.3099,4029.0
2019-07-18 23:00:00,12.10157,25.603062,117.64589,3830.0
2019-07-19 00:00:00,11.592895,24.079666,121.551346,3793.0
2019-07-19 01:00:00,11.874544,23.4,112.61991,3916.0
2019-07-19 02:00:00,10.086427,22.862125,97.236824,3851.0
2019-07-19 03:00:00,8.647496,20.240196,95.10208,4015.0
2019-07-19 04:00:00,10.799999,21.67487,94.76356,4104.0
2019-07-19 05:00:00,6.12,14.512064,119.74479,3548.0
2019-07-19 06:00:00,4.8965297,7.8625183,164.05453,2707.0
2019-07-19 07:00:00,8.891343,16.135872,231.34016,2414.0
2019-07-19 08:00:00,10.30883,14.707222,248.45895,2470.0
2019-07-19 09:00:00,11.013882,14.618837,260.07382,2784.0
2019-07-19 10:00:00,12.783802,15.986595,262.23492,3179.0
2019-07-19 11:00:00,15.111424,19.296133,284.03625,3646.0
2019-07-19 12:00:00,12.287555,15.5843,276.63242,4015.0
2019-07-19 13:00:00,12.7279215,15.986595,262.23492,4052.0
2019-07-19 14:00:00,11.709688,15.021105,225.97093,3539.0
2019-07-19 15:00:00,16.904673,21.413193,243.00424,3358.0
2019-07-19 16:00:00,14.84318,19.191748,246.80139,2355.0
2019-07-19 17:00:00,13.0447235,16.58346,242.87877,1664.0
2019-07-19 18:00:00,12.10157,15.379206,249.44386,1199.0
2019-07-19 19:00:00,11.966954,15.281989,254.98158,1067.0
2019-07-19 20:00:00,9.511088,13.70839,240.06857,1187.0
2019-07-19 21:00:00,6.638072,14.57889,237.09476,1561.0
2019-07-19 22:00:00,6.638072,14.658676,245.32315,1948.0
2019-07-19 23:00:00,6.3690495,14.658676,245.32315,2518.0
2019-07-20 00:00:00,6.6087217,16.766108,255.06853,3522.0
2019-07-20 01:00:00,6.519877,17.015474,276.07236,4742.0
2019-07-20 02:00:00,6.28713,8.4042845,279.86575,6056.0
2019-07-20 03:00:00,3.319036,3.219938,296.56497,7257.0
2019-07-20 04:00:00,3.6,1.5273507,224.9999,8179.0
2019-07-20 05:00:00,3.7585104,2.6208394,195.94547,7678.0
2019-07-20 06:00:00,4.6800003,4.802999,167.00539,5666.0
2019-07-20 07:00:00,4.5820518,7.072878,165.2564,4851.0
2019-07-20 08:00:00,4.6102495,6.297428,149.03632,6065.0
2019-07-20 09:00:00,5.154415,6.151683,159.44388,7779.0
2019-07-20 10:00:00,6.9899354,8.4042845,170.13426,8759.0
2019-07-20 11:00:00,9.178235,11.304229,170.83772,9689.0
2019-07-20 12:00:00,12.620554,15.856356,182.60251,9914.0
2019-07-20 13:00:00,13.339445,16.954432,183.65215,10624.0
2019-07-20 14:00:00,12.324414,15.546833,174.68555,10378.0
2019-07-20 15:00:00,13.910169,17.873556,170.72748,9391.0
2019-07-20 16:00:00,14.408997,18.35647,168.69011,8454.0
2019-07-20 17:00:00,14.471821,18.416384,175.51547,7534.0
2019-07-20 18:00:00,10.390226,13.896187,196.55714,7143.0
2019-07-20 19:00:00,6.763786,10.137692,163.49556,8612.0
2019-07-20 20:00:00,6.696387,13.849477,152.10283,9286.0
2019-07-20 21:00:00,7.491114,16.575644,145.6196,9480.0
2019-07-20 22:00:00,8.0899935,20.082708,165.4655,8735.0
2019-07-20 23:00:00,1.835647,5.8048253,209.7448,7128.0
2019-07-21 00:00:00,14.33234,22.66857,327.31946,7657.0
2019-07-21 01:00:00,4.6938257,3.8939953,303.6901,8724.0
2019-07-21 02:00:00,1.4399999,3.4152596,71.564964,9444.0
2019-07-21 03:00:00,9.793058,18.25026,194.85866,10085.0
2019-07-21 04:00:00,12.7279215,24.33664,209.21915,9854.0
2019-07-21 05:00:00,11.246759,22.183128,221.71066,8926.0
2019-07-21 06:00:00,11.525623,22.768396,235.30478,8453.0
2019-07-21 07:00:00,13.217443,23.4,247.3801,8901.0
2019-07-21 08:00:00,14.84318,23.023119,260.0959,10222.0
2019-07-21 09:00:00,19.201874,26.121714,277.1249,11613.0
2019-07-21 10:00:00,18.782204,25.14852,283.24054,13045.0
2019-07-21 11:00:00,20.06334,26.33911,280.23474,14122.0
2019-07-21 12:00:00,20.275383,26.121714,277.1249,14212.0
2019-07-21 13:00:00,20.06334,25.922499,279.59305,13539.0
2019-07-21 14:00:00,17.731598,22.81957,276.3401,12489.0
2019-07-21 15:00:00,20.265795,26.124195,281.9293,10632.0
2019-07-21 16:00:00,19.809813,25.620771,289.70807,8724.0
2019-07-21 17:00:00,19.130875,25.071098,291.03757,6386.0
2019-07-21 18:00:00,17.917007,23.871555,293.08514,4324.0
2019-07-21 19:00:00,16.645864,22.461807,291.63095,3351.0
2019-07-21 20:00:00,12.429127,18.861387,283.24054,2613.0
2019-07-21 21:00:00,9.114471,18.72,270.0,2188.0
2019-07-21 22:00:00,9.346143,21.349546,264.19336,1845.0
2019-07-21 23:00:00,9.793059,20.12461,312.82523,1462.0
2019-07-22 00:00:00,10.1887,21.325253,338.19852,1137.0
2019-07-22 01:00:00,10.383987,21.924562,330.4886,1068.0
2019-07-22 02:00:00,5.5887027,14.404499,358.56793,1353.0
2019-07-22 03:00:00,6.696387,15.315873,336.44772,1630.0
2019-07-22 04:00:00,6.638072,14.8257065,330.9455,2395.0
2019-07-22 05:00:00,5.3999996,12.72283,334.8852,2655.0
2019-07-22 06:00:00,5.3517847,9.983106,334.35904,2415.0
2019-07-22 07:00:00,4.6938257,8.654987,315.0001,2171.0
2019-07-22 08:00:00,3.6,4.6938257,302.47116,3180.0
2019-07-22 09:00:00,3.2599385,3.9763298,264.80566,4816.0
